model,price,transmission,mileage,fuelType,tax,mpg,engineSize,carAge
5,9.51044496442652,1,61104,0,30,61.4,2.0,4
4,9.081938657171658,1,78807,0,30,61.4,2.0,8
9,9.7277641797704,1,40414,0,160,49.6,2.0,4
3,9.680281499268713,1,28892,0,140,70.6,2.0,3
3,9.147400572202308,1,90000,0,0,74.3,2.0,5
2,8.49596955496461,1,104822,0,20,68.9,1.6,8
4,9.10364563330522,0,95437,0,125,58.9,2.0,8
4,9.491677356868124,1,81337,0,30,61.4,2.0,5
4,9.66643522103567,1,57737,0,125,58.9,2.0,4
2,9.740968623038354,1,36974,2,30,60.1,1.4,3
2,8.960724500330858,1,122000,0,0,74.3,1.6,4
2,8.921457578947884,1,107000,0,20,67.3,2.0,6
2,8.823647949191303,1,123000,0,0,83.1,1.6,5
3,9.03455739202181,1,63360,0,30,64.2,2.0,7
4,9.595262578853017,0,29442,0,125,60.1,2.0,5
10,8.921991410536698,1,139989,2,300,33.6,2.0,9
3,9.13227071655426,1,84638,0,20,67.3,2.0,5
0,9.47262771040802,1,18758,0,20,72.4,1.6,4
5,9.796458979777604,1,20271,0,30,61.4,2.0,4
5,9.69214904667168,2,69774,0,145,55.4,2.0,4
0,9.199279424616758,2,46179,2,125,53.3,1.4,8
0,9.227197489042606,1,31037,2,0,67.3,1.0,3
0,9.256269303864583,1,47331,2,125,52.3,1.4,5
9,9.901986426409861,2,14973,2,200,40.4,2.0,5
3,9.248887781588422,1,100000,0,0,74.3,2.0,4
5,9.456731590010083,1,109000,0,30,64.2,2.0,5
2,9.305650551780507,1,37235,0,0,74.3,1.6,4
2,9.392578591964389,0,41085,0,0,74.3,1.6,4
3,9.769899015421748,1,24505,0,145,72.4,2.0,3
4,9.878169744551839,0,29885,2,145,55.4,2.0,3
3,9.532351404751555,1,70816,0,20,70.6,2.0,3
3,9.74090979777877,0,44406,0,20,67.3,2.0,4
2,9.595534743241988,0,27743,0,145,70.6,1.6,3
4,9.798071479779479,0,40000,2,300,34.9,3.0,6
3,9.159047077588632,0,79813,2,160,45.6,1.8,5
2,9.457122321855792,0,7595,2,125,50.4,1.8,6
0,9.249464926660233,1,34452,2,125,52.3,1.4,6
2,8.96098117384356,1,108000,0,20,68.9,2.0,5
2,8.823647949191303,1,130000,0,0,74.3,1.6,5
2,8.823353485113792,1,128000,0,20,68.9,2.0,5
0,9.093694189856862,1,43500,2,30,55.4,1.2,8
2,9.583626581720113,0,24076,2,125,50.4,1.8,6
9,9.648530784697051,1,54296,0,145,52.3,2.0,5
25,9.692704790920137,1,16063,0,30,62.8,2.0,4
2,9.517751539608959,1,43523,2,20,60.1,1.4,5
2,9.67401149314871,1,17104,2,20,60.1,1.4,4
0,9.374667665397858,1,21769,0,0,80.7,1.6,5
5,9.639001037687535,0,71494,0,30,64.2,2.0,5
2,9.47262771040802,1,18663,2,20,60.1,1.0,4
3,9.230044955250518,1,98791,0,20,70.6,2.0,4
2,9.139059169971219,1,63986,0,0,74.3,1.6,7
3,9.814601692527686,0,33130,0,145,67.3,2.0,3
2,9.603800372956915,1,38786,0,20,64.2,2.0,4
4,9.680281499268713,0,34116,0,125,58.9,2.0,5
3,9.532351404751555,1,32073,0,0,74.3,2.0,4
5,9.680281499268713,0,30603,0,30,64.2,2.0,6
9,9.602314889901848,0,29998,0,200,47.9,2.0,6
2,9.58870831219998,1,39238,0,20,65.7,2.0,4
4,9.52507811645139,1,34553,0,125,58.9,2.0,4
4,9.692704790920137,0,64713,0,160,50.4,2.0,4
10,9.719444514843833,0,53990,0,200,47.9,2.0,5
3,9.626283724371975,0,27354,2,30,55.4,2.0,4
3,9.298625936843543,1,87754,0,0,74.3,2.0,4
2,9.648530784697051,0,48573,1,0,176.6,1.4,4
3,9.711055051991444,0,40852,0,145,70.6,2.0,3
25,9.546741177474825,1,65799,0,20,67.3,2.0,5
0,8.971448463693834,1,70796,2,30,55.4,1.2,6
2,9.179778066393542,1,84049,0,0,74.3,1.6,4
0,9.769899015421748,0,8506,2,145,55.4,1.4,2
3,9.200189020919808,1,56180,0,30,61.4,2.0,6
0,9.392661928770137,1,29264,0,150,76.3,1.6,3
2,9.412382853382338,1,48030,0,0,74.3,1.6,6
2,9.648530784697051,1,11318,2,30,55.4,1.4,4
0,9.035867930125628,1,29899,2,125,53.3,1.4,7
0,9.36417671669105,1,28349,2,30,55.4,1.4,4
2,9.685891087651035,1,21396,2,20,60.1,1.4,3
0,9.4501443641835,1,33309,0,20,72.4,1.6,4
2,9.726153537253213,0,41656,0,30,61.4,2.0,4
4,9.903437551286085,0,14790,2,160,44.1,1.8,4
4,9.88323382350886,1,16951,2,125,49.6,2.0,3
2,9.21024036697585,1,63562,0,20,68.9,2.0,4
11,9.814601692527686,0,57080,0,300,38.2,3.0,8
3,9.784140794903562,0,33112,0,145,65.7,2.0,3
2,9.769899015421748,0,37357,2,200,40.9,2.0,6
5,9.878118461185586,0,40984,0,145,56.5,2.0,4
9,9.74090979777877,1,25447,0,145,52.3,2.0,5
3,9.680281499268713,0,46616,0,30,67.3,2.0,4
2,9.830863094815127,0,14751,0,20,72.4,1.6,3
2,9.234935418831563,1,54735,0,0,83.1,1.6,5
2,9.21024036697585,1,41843,0,0,83.1,1.6,5
2,9.059401196410896,1,74209,0,0,74.3,1.6,5
0,9.226115291091546,1,31461,0,0,76.3,1.6,4
2,9.328123407632566,1,37812,0,125,58.9,2.0,4
10,10.221904919357126,0,15183,0,145,55.4,2.0,3
10,9.72609383397847,0,85503,0,200,47.1,2.0,4
2,9.61573881119536,0,38456,2,30,57.6,1.4,5
0,9.711055051991444,1,2504,2,145,52.3,1.0,1
2,9.229652683008556,0,57345,2,20,58.9,1.2,5
0,9.418410893792872,1,27015,2,145,55.4,1.4,3
9,9.784084455288346,1,25737,2,125,51.4,1.4,3
0,9.13227071655426,1,65436,0,0,76.3,1.6,4
5,9.52507811645139,0,44652,0,20,67.3,2.0,4
25,9.781037392779563,1,17374,2,160,46.3,1.8,4
0,9.392578591964389,1,48090,2,30,55.4,1.4,4
3,9.648272670221848,1,55514,0,30,67.3,2.0,4
9,9.305559638557117,1,62898,0,160,49.6,2.0,8
0,9.280425979542871,1,24755,0,0,76.3,1.6,4
0,9.345482965918476,1,25818,0,0,76.3,1.6,4
3,9.79784922051313,1,25562,0,145,70.6,2.0,3
5,9.667765219015058,0,47694,0,30,64.2,2.0,5
5,9.903487552536127,0,40930,0,145,58.9,2.0,3
5,9.698613591271663,1,56904,0,30,61.4,2.0,4
3,10.007802521800768,0,13063,2,145,52.3,2.0,3
4,9.521494800613105,1,37314,0,145,55.4,2.0,5
9,9.798127036878302,0,18153,2,145,47.9,1.4,3
3,9.508665604526444,0,48764,0,0,72.4,2.0,4
9,9.83226004324776,0,36483,0,160,50.4,2.0,4
2,9.680031452383618,0,28457,0,125,57.6,2.0,5
9,9.755567422459507,0,42624,0,145,51.4,2.0,4
0,9.21024036697585,1,29155,0,0,76.3,1.6,3
4,9.210340371976184,1,37362,0,125,57.6,2.0,7
8,9.716856724154075,1,25777,2,125,52.3,1.4,3
0,9.599743846536997,1,21054,2,30,58.9,1.4,3
0,9.388402871849754,1,10909,2,0,67.3,1.0,3
0,9.242613932526478,0,49898,2,125,53.3,1.4,7
0,9.21024036697585,1,37759,0,0,80.7,1.6,5
0,9.510370887608827,1,55433,2,200,40.4,2.0,6
6,10.568235258574376,0,19132,2,150,39.8,3.0,2
0,9.389323027504624,1,25026,2,30,58.9,1.4,5
25,9.661352295040318,1,20517,0,20,67.3,2.0,5
4,9.928131383448887,1,10987,0,145,68.9,2.0,3
0,9.454070556898781,1,28369,2,30,55.4,1.4,4
3,9.952230096524119,0,24204,2,260,35.8,3.0,5
9,9.58870831219998,1,33679,0,160,50.4,2.0,6
3,9.63554274576738,1,19752,0,20,70.6,2.0,4
2,9.254452946594503,1,31983,0,20,70.6,1.6,5
10,9.512295103714683,1,63000,2,235,37.7,2.0,6
2,9.928131383448887,0,27809,2,200,40.9,2.0,4
9,9.575400065449308,1,58689,0,30,60.1,2.0,4
2,9.585414998760278,0,46636,0,125,61.4,2.0,4
0,9.51044496442652,1,39937,2,30,55.4,1.4,4
5,10.19802109993701,0,17703,0,150,50.4,2.0,2
11,10.642563664984474,0,2805,0,150,33.2,3.0,1
2,9.89998141320684,0,17102,2,150,42.2,1.5,1
0,9.972547088467623,0,4569,2,150,40.9,2.0,1
2,9.946547041996576,1,5262,0,150,52.3,1.6,1
8,9.885832617297407,1,5148,0,150,49.6,1.6,1
2,9.350015354048665,1,31036,0,20,67.3,2.0,6
2,9.758403975346978,0,13357,2,160,43.5,1.8,5
2,9.21024036697585,1,33534,0,0,83.1,1.6,4
2,9.608445125678054,1,20681,2,30,58.9,1.4,4
3,9.769899015421748,0,58097,0,145,62.8,2.0,3
2,9.584383610076006,0,42195,2,30,54.3,1.4,5
3,9.47262771040802,1,62266,0,20,70.6,2.0,4
2,8.895492631451633,1,59447,0,0,74.3,1.6,7
3,9.362546304865514,1,53785,0,30,62.8,2.0,6
0,9.363490551469857,0,39207,0,0,76.3,1.6,5
6,9.840547752762253,0,55457,0,165,52.3,3.0,5
11,10.16315587853271,0,53801,0,200,47.9,3.0,4
4,10.078700570092789,0,24193,0,150,62.8,2.0,3
12,11.32575215744525,0,9641,0,150,30.7,4.0,1
2,9.817384853482716,1,13953,2,150,54.3,1.5,2
11,10.690352736969825,0,12998,0,150,32.8,3.0,1
4,10.184145010050944,0,10936,0,150,48.7,2.0,1
3,10.145649109686099,0,5126,0,150,49.6,2.0,1
3,9.58520880610688,0,33333,0,145,53.3,2.0,5
2,9.372629275019902,1,34979,2,30,56.5,1.2,4
10,9.74090979777877,0,39358,0,200,47.1,2.0,6
0,9.28720881623276,1,21700,2,0,67.3,1.0,4
2,9.993328256535918,0,16520,2,150,41.5,1.5,1
10,9.85214162518454,0,65401,0,200,47.1,2.0,4
7,9.74090979777877,0,43052,0,235,44.1,3.0,7
9,9.74090979777877,1,51708,0,160,49.6,2.0,4
0,9.365033761652663,1,36942,2,30,55.4,1.4,4
2,9.21024036697585,0,84332,2,125,50.4,1.8,8
3,9.005405040310642,1,84535,0,30,61.4,2.0,8
11,10.690352736969825,0,12687,0,150,32.8,3.0,1
4,10.182255007598334,0,26785,2,240,38.2,3.0,3
10,10.401227936753463,0,11636,0,150,38.2,2.0,1
9,9.740674462130217,1,25200,0,150,55.4,2.0,4
0,9.392578591964389,1,15683,2,0,67.3,1.0,4
2,9.510074525452104,1,72643,0,20,65.7,2.0,4
0,9.189218875354072,1,17956,2,125,52.3,1.4,7
3,10.14053400901933,0,8501,0,150,49.6,2.0,1
3,10.144471021978669,0,8619,0,150,44.8,2.0,1
3,10.137768848260794,0,3510,0,150,49.6,2.0,1
10,10.418703524603412,0,11999,0,150,38.2,2.0,1
8,10.025705185260378,1,4521,0,145,46.3,1.6,1
2,9.375770061099919,1,58680,0,20,68.9,1.6,5
10,9.82547195555139,1,26153,0,200,47.9,2.0,5
2,9.08239335764556,1,55856,0,0,74.3,1.6,7
2,9.510370887608827,0,35930,0,30,64.2,2.0,4
2,9.457122321855792,1,27385,0,0,74.3,1.6,3
2,9.351232110673664,1,82785,0,20,67.3,2.0,4
0,9.948938815440046,0,5756,2,150,47.1,1.0,1
2,9.927204079153444,0,14476,2,150,42.2,1.5,1
2,10.04020137585195,0,9583,2,150,41.5,1.5,1
10,10.43058014876599,0,9377,0,150,38.2,2.0,1
2,9.993328256535918,0,14362,2,145,41.5,1.5,1
10,10.432054857778276,0,9999,0,145,38.2,2.0,1
7,10.461101337800878,0,3793,0,145,50.4,3.0,3
0,9.988747396486952,0,3294,2,145,40.9,2.0,1
6,10.306616600846745,0,13450,0,140,52.3,3.0,1
2,10.121819546853116,0,2749,2,145,44.1,1.5,0
8,9.936922328622366,0,14882,2,145,52.3,1.4,2
3,9.874573542371486,0,23548,0,145,65.7,2.0,3
7,10.414213171301785,0,4510,0,145,50.4,3.0,3
9,10.306616600846745,0,4563,0,145,48.7,2.0,0
10,10.103567164251785,0,64685,0,240,42.8,3.0,4
0,9.970211184579036,0,7523,2,150,44.1,1.5,1
5,10.060491301345794,0,37998,0,160,50.4,3.0,4
2,9.995610841411933,0,16581,2,150,42.2,1.5,1
4,10.306616600846745,0,4521,2,145,39.2,2.0,0
9,10.271596874100524,0,3854,0,145,48.7,2.0,0
4,10.271596874100524,1,3452,2,145,39.8,2.0,0
2,9.375430991841775,1,76860,0,20,67.3,2.0,4
9,9.392661928770137,1,92930,0,125,56.5,2.0,4
3,9.210340371976184,1,80120,0,30,62.8,2.0,6
9,9.789758787207784,0,25988,0,160,50.4,2.0,5
4,10.400619849170116,0,4521,2,145,39.2,2.0,0
8,9.848503244203368,0,14257,2,145,54.3,1.4,3
10,10.516779507846609,0,5412,0,145,38.2,2.0,0
2,10.105611736626262,0,2415,2,145,40.9,2.0,0
3,10.199137794637085,0,4521,0,145,50.4,2.0,0
5,9.892426605176704,0,49373,0,125,61.4,2.0,5
3,10.182255007598334,0,4526,2,145,42.8,2.0,0
8,9.946547041996576,1,2000,0,145,49.6,1.6,1
9,9.456809748593889,0,82970,0,145,53.3,2.0,4
5,9.305650551780507,0,106420,0,30,64.2,2.0,6
9,9.433483923290392,1,99590,0,160,49.6,2.0,5
5,9.286838342948908,0,120500,0,30,64.2,2.0,5
2,8.922658299524402,1,103040,0,20,68.9,2.0,4
5,9.487896348128954,1,39562,0,30,62.8,2.0,6
10,10.870471398725801,0,9244,0,145,32.5,3.0,1
9,10.080796567506539,0,8968,0,145,48.7,2.0,1
3,10.690352736969825,0,2541,0,145,39.2,3.0,1
2,9.785829509067895,1,24833,2,145,55.4,1.5,3
3,10.19241884438834,0,4599,2,145,38.7,2.0,1
6,10.746777391525793,0,6785,0,145,35.8,3.0,1
9,10.09823162932864,0,3500,0,145,48.7,2.0,1
8,9.924759687811667,1,3841,0,145,49.6,1.6,1
7,10.815770263012745,0,3452,0,145,39.2,3.0,0
3,10.236381967809457,1,4521,2,145,39.2,2.0,0
3,10.363440845928363,0,6524,2,145,38.2,2.0,0
9,9.961756460660103,0,10931,2,200,40.4,2.0,4
8,10.199137794637085,1,3524,2,145,43.5,1.5,0
2,9.255982729854884,1,41402,0,20,68.9,2.0,5
0,9.158941808890182,1,46526,2,0,67.3,1.0,5
3,9.332115428902103,0,119880,0,30,64.2,2.0,4
5,9.546812608597396,0,114520,0,30,64.2,2.0,5
10,10.690807903113322,0,7791,0,145,34.5,3.0,0
4,10.432644132986843,0,1870,2,145,37.7,2.0,1
11,10.733130477684611,0,8910,0,145,32.8,3.0,1
11,11.014522361202795,0,26885,0,150,37.2,4.0,2
3,10.273325483001141,0,6888,2,150,38.7,2.0,1
4,10.083723602839061,0,790,2,145,39.8,2.0,1
9,10.238172478583245,1,121,0,145,42.8,2.0,1
8,9.755567422459507,1,18887,2,145,52.3,1.4,2
3,9.90098442231801,0,36775,0,145,61.4,2.0,3
9,9.849559210510572,0,56885,0,145,51.4,2.0,3
3,10.112532179470836,1,3750,2,145,38.2,2.0,1
3,10.777914080311584,0,3558,0,145,39.2,3.0,0
3,10.517320926376348,0,3200,0,145,45.6,2.0,0
25,10.287047825256243,0,15981,2,150,40.9,2.0,2
0,9.578449693540579,1,47108,2,150,56.5,1.4,3
9,10.179223553969509,0,8140,0,145,47.1,2.0,1
16,10.814765742586738,0,16,2,145,30.1,2.9,1
10,10.423768335072873,0,6124,0,145,38.2,2.0,1
3,10.083723602839061,1,1190,2,145,39.2,2.0,1
9,10.461673747661957,0,3225,2,145,30.7,2.0,1
8,9.726153537253213,1,34440,2,125,52.3,1.4,3
5,9.996522418503318,0,26265,0,150,61.4,2.0,2
3,10.183011437286446,1,125,2,145,39.2,2.0,1
4,10.273325483001141,0,5800,0,145,50.4,2.0,1
11,10.75683848463641,0,121,0,145,33.2,3.0,1
0,9.047821442478408,1,75869,0,0,80.7,1.6,4
2,9.615805480084347,0,41135,2,30,58.9,1.4,4
2,8.935771938669784,1,50416,0,0,74.3,1.6,6
3,9.305650551780507,0,59117,0,125,57.6,2.0,5
2,9.259035293514941,0,40328,2,30,56.5,1.4,7
0,9.305650551780507,1,29119,2,30,56.5,1.4,5
5,10.064713146035349,0,40584,0,160,51.4,3.0,4
0,8.74814616962193,1,80814,0,0,74.3,1.6,7
2,9.305650551780507,1,32467,0,20,70.6,1.6,4
0,9.210340371976184,1,36196,0,0,80.7,1.6,5
5,9.740968623038354,0,64266,0,200,47.9,3.0,5
0,9.210340371976184,1,62632,2,20,60.1,1.4,5
9,9.711055051991444,1,28646,0,145,51.4,2.0,4
2,9.350015354048665,1,30836,2,125,53.3,1.4,4
2,9.392661928770137,1,20549,2,145,62.8,1.0,3
2,9.47262771040802,1,38938,0,30,68.9,1.6,4
3,9.798071479779479,0,24068,0,30,62.8,2.0,3
10,9.798071479779479,1,36435,0,200,47.9,2.0,5
2,8.94884572927805,1,81008,0,20,68.9,2.0,6
9,9.595534743241988,1,27736,0,145,56.5,2.0,5
3,9.392661928770137,1,81790,0,125,57.6,2.0,5
5,9.392661928770137,1,121200,0,30,61.4,2.0,4
9,9.350102314351341,1,79070,0,145,56.5,2.0,5
2,9.199784858036667,1,94410,2,30,58.9,1.4,6
9,9.635281256585003,0,57140,0,160,51.4,2.0,5
2,9.159047077588632,1,117740,2,30,57.6,1.4,4
3,9.159047077588632,0,100860,0,0,72.4,2.0,5
2,9.104979856318357,1,61220,0,0,83.1,1.6,5
5,9.350015354048665,1,87234,0,30,61.4,2.0,4
3,9.210340371976184,1,68899,0,20,67.3,2.0,5
4,9.902737271145424,0,29500,0,145,62.8,2.0,3
4,9.67721410821299,0,30554,0,160,52.3,2.0,5
7,9.849559210510572,0,46558,0,200,47.9,3.0,5
2,9.822819649468673,1,3833,0,145,51.4,1.6,1
9,9.975808214115753,1,29854,0,145,50.4,2.0,3
2,9.189627330378642,0,121420,1,0,176.6,1.4,5
0,9.023408202624545,1,88340,0,0,76.3,1.6,4
2,9.258654232254733,1,86540,0,20,67.3,2.0,5
5,9.51044496442652,0,92160,0,200,44.8,3.0,6
5,9.60204456483431,0,77240,0,145,67.3,2.0,3
0,9.345745008982385,1,16552,2,30,57.6,1.4,4
0,9.468851067127684,1,33005,0,145,76.3,1.6,3
3,10.116580767996837,0,24885,2,145,38.7,3.0,3
5,10.032320424379096,0,25448,0,145,56.5,2.0,2
0,9.301094735244646,1,29702,2,0,67.3,1.0,4
10,10.487098846027767,0,9788,2,145,32.1,2.0,1
9,9.825526011066415,0,28221,0,165,50.4,2.0,4
25,9.852194258148577,1,14623,2,150,46.3,1.8,3
2,9.560997243589352,1,25726,2,20,60.1,1.4,4
3,9.574983485564092,1,16390,2,150,53.3,1.4,3
2,9.867860374892977,1,19471,2,145,55.4,1.5,3
9,9.903487552536127,0,27285,2,145,47.9,1.4,3
8,9.740968623038354,1,37449,0,145,49.6,1.6,2
25,9.78131991856192,1,33538,0,30,61.4,2.0,4
25,9.615805480084347,1,36343,0,20,67.3,2.0,5
0,9.433483923290392,1,14521,2,30,55.4,1.4,4
0,9.642122788401721,1,15322,2,145,56.5,1.4,3
0,9.578449693540579,0,14655,2,150,64.2,1.0,2
10,10.432644132986843,0,12354,0,145,38.2,2.0,1
2,9.795345393916424,1,9088,2,145,60.1,1.4,3
3,9.830916859701293,0,23052,0,145,67.3,2.0,3
4,10.114558522616068,0,14079,0,145,65.7,2.0,3
11,10.307284603543595,0,25956,0,205,47.9,3.0,5
2,8.809116258125274,1,48000,0,20,68.9,1.6,8
9,9.769899015421748,0,36615,0,145,51.4,2.0,4
0,10.0190458931704,0,6481,2,150,40.9,2.0,1
3,9.680344001221918,1,38155,0,20,68.9,2.0,4
11,10.895812970686281,0,26520,0,145,39.2,4.0,2
11,10.735309127783832,0,35652,0,305,39.2,4.0,3
11,10.914178959831768,0,9150,0,150,32.1,3.0,1
2,10.356154262128587,0,351,2,150,34.9,2.0,1
2,10.356154262128587,0,354,2,150,34.9,2.0,1
9,10.402746539930654,0,998,0,150,47.1,2.0,0
3,10.194289752324153,0,9970,0,150,49.6,2.0,1
5,10.290449189079732,0,9647,0,150,50.4,2.0,1
8,9.875602349046593,1,18254,0,150,61.4,1.6,2
25,9.852194258148577,0,18885,2,160,44.1,2.0,5
25,10.04107321548869,1,14755,0,150,60.1,2.0,2
10,10.595383951194421,0,4500,0,150,38.2,2.0,0
11,11.034082887057288,0,8500,0,150,33.2,3.0,0
0,9.506734385029985,1,22652,0,0,72.4,1.6,4
5,9.996522418503318,0,28685,0,145,55.4,3.0,3
8,9.90098442231801,0,68454,0,150,58.9,2.0,3
10,10.489884363149192,0,3003,0,150,38.2,2.0,1
2,10.062625773874425,0,14738,2,150,42.2,1.5,1
2,10.083723602839061,0,9527,2,150,42.2,1.5,1
2,10.183011437286446,0,2936,0,145,51.4,2.0,1
2,9.973479924356162,1,6552,2,150,47.9,1.0,0
9,10.255903439554476,1,3544,0,150,40.9,2.0,1
2,10.273325483001141,0,5500,0,150,44.1,2.0,0
0,10.083723602839061,0,5520,2,150,44.8,1.5,0
2,9.973479924356162,1,4541,0,150,51.4,1.6,0
9,10.255903439554476,1,6521,2,150,39.8,1.5,1
11,10.914178959831768,0,27258,0,150,39.2,4.0,2
13,11.471582501435845,0,5044,2,150,23.0,5.2,2
10,9.849559210510572,2,48540,2,200,47.1,2.0,5
9,10.201738576337144,0,6500,0,150,48.7,2.0,1
4,10.340128278112742,0,8955,0,145,44.1,2.0,1
11,10.75683848463641,0,32655,0,145,39.2,4.0,3
3,10.163926888594034,0,5345,2,145,38.7,2.0,1
5,9.738023112808596,1,27554,0,145,61.4,2.0,3
2,9.996522418503318,1,6525,0,145,51.4,1.6,1
11,11.224576503530743,0,2500,0,145,29.4,4.0,1
9,9.711055051991444,0,20589,0,145,56.5,2.0,4
2,9.449278529189034,1,38770,0,20,67.3,2.0,3
2,9.305559638557117,1,31332,2,30,56.5,1.2,5
2,9.472704636443673,1,25720,0,20,70.6,2.0,3
4,10.04107321548869,1,6844,0,145,67.3,2.0,1
6,10.595383951194421,2,20,0,145,38.2,2.0,1
5,10.307284603543595,0,5000,0,145,50.4,2.0,1
0,9.388486557359657,1,35685,2,0,67.3,1.0,4
2,9.47231994707559,0,15083,0,145,72.4,1.6,3
4,10.432644132986843,0,112,2,145,39.8,2.0,1
3,10.690807903113322,0,6685,0,145,39.2,3.0,0
3,10.735309127783832,0,3200,0,145,39.2,3.0,0
3,10.461673747661957,0,5500,0,145,49.6,2.0,0
2,10.104385494903019,1,6552,2,150,44.1,1.5,1
2,10.104385494903019,0,6500,2,150,43.5,1.5,1
8,9.949893925350283,1,6500,2,150,45.6,1.0,1
8,10.124629101179664,0,3555,2,150,42.2,1.5,1
25,10.04107321548869,0,18352,2,150,42.8,2.0,3
3,9.949893925350283,1,14544,2,150,48.7,1.4,2
10,10.371927459805681,2,15516,0,145,55.4,2.0,1
5,9.925738161470948,2,53544,0,145,58.9,2.0,3
25,9.849559210510572,1,30562,0,145,62.8,2.0,3
2,9.996522418503318,0,1985,2,145,40.9,2.0,1
5,9.973479924356162,0,29888,0,145,61.4,2.0,3
5,9.996522418503318,0,24885,0,145,61.4,2.0,3
11,10.798554647958657,0,8000,0,145,32.8,3.0,1
8,9.95227771670556,2,19422,0,150,57.7,2.0,3
9,10.163926888594034,1,13542,2,145,39.8,1.5,1
2,9.738023112808596,1,28950,2,145,60.1,1.0,2
10,10.384369299929046,0,13558,0,150,48.7,3.0,2
2,9.035391569511642,0,74369,0,30,62.8,2.0,5
17,10.7030422005086,0,43752,2,555,28.8,4.0,6
3,10.307284603543595,0,5000,0,145,44.8,2.0,1
2,10.163926888594034,1,3530,0,145,52.3,1.6,1
9,10.357584082056029,1,4530,2,145,39.8,1.5,1
9,10.307284603543595,1,5310,2,145,39.8,1.5,1
4,10.402746539930654,0,5630,0,145,50.4,2.0,1
2,10.04107321548869,1,6500,0,145,51.4,1.6,1
6,10.0190458931704,0,30122,0,150,53.3,3.0,4
9,9.67721410821299,1,47178,0,165,49.6,2.0,5
0,9.453286550586572,1,10380,2,30,55.4,1.4,4
11,10.928632689322365,0,875,0,150,33.2,3.0,0
2,10.252382309155898,0,15336,2,150,43.5,2.0,3
2,9.287301413112312,1,44015,0,20,67.3,2.0,6
0,9.425451751593128,1,24736,0,150,80.7,1.6,3
2,9.137769679141348,1,46302,2,30,57.6,1.2,6
2,9.323669057283185,2,66680,0,0,74.3,1.6,4
4,9.392661928770137,1,42953,0,20,64.2,2.0,6
2,9.51044496442652,1,47602,2,30,57.6,1.4,4
2,9.51044496442652,1,48034,0,30,65.7,2.0,5
9,10.201738576337144,0,6471,0,145,48.7,2.0,1
0,9.254357257392957,1,40652,0,0,76.3,1.6,3
2,9.708080756193517,1,32542,2,30,60.1,1.4,4
9,9.798127036878302,2,33641,0,145,51.4,2.0,4
9,9.711115659888671,2,53947,0,145,51.4,2.0,4
2,9.358760377094455,1,21764,0,0,83.1,1.6,4
9,9.883284845218608,2,22640,0,150,55.4,2.0,3
3,9.764225485202621,1,20000,2,145,51.4,1.4,3
25,9.698920386794853,1,26145,2,160,46.3,2.0,5
25,9.648595302907339,1,40000,2,160,46.3,2.0,5
3,9.78131991856192,1,12993,2,145,51.4,1.4,3
9,9.602382459752207,1,33000,0,125,60.1,2.0,5
0,9.464982590349763,2,12445,2,20,64.2,1.0,4
0,9.433483923290392,2,38207,2,30,56.5,1.4,4
0,9.305650551780507,1,34311,2,30,57.6,1.4,3
0,9.305650551780507,1,25621,0,0,80.7,1.6,5
9,9.581903928408666,1,23549,0,30,61.4,2.0,4
0,9.305650551780507,1,32378,2,0,67.3,1.0,3
2,9.767094927630573,2,26931,2,30,56.5,1.4,3
10,9.883284845218608,2,43316,0,200,47.1,2.0,4
2,9.711115659888671,1,31494,0,145,65.7,2.0,3
6,9.893437216682626,2,29319,0,145,54.3,3.0,6
9,9.698920386794853,1,26951,2,150,51.4,1.4,3
0,9.769956159911606,1,17175,2,145,50.4,1.0,1
8,9.87302834505142,2,33679,0,145,57.7,2.0,3
10,10.030120203469494,0,62926,0,235,42.8,3.0,4
3,9.60911649193355,2,50900,0,20,67.3,2.0,4
2,9.581903928408666,2,22496,0,145,72.4,1.6,2
3,9.70503661381229,2,41333,0,30,65.7,2.0,4
0,9.332558004700433,2,34540,2,30,57.6,1.4,5
2,9.457200449907708,1,28337,2,20,61.4,1.4,3
9,9.581903928408666,1,26382,0,150,56.5,2.0,5
3,9.392661928770137,1,40424,2,125,53.3,1.4,4
2,9.425451751593128,2,27226,0,20,70.6,1.6,4
9,10.173514689749188,2,33459,2,325,32.8,2.5,5
10,9.862665558015873,1,21565,0,200,47.9,2.0,5
2,9.648595302907339,1,4984,2,30,58.9,1.4,5
9,10.06475570013225,2,22133,2,145,40.4,2.0,3
2,9.711115659888671,1,11369,0,20,65.7,2.0,4
9,10.138559674715612,2,9134,0,145,48.7,2.0,1
3,9.852194258148577,2,21000,2,145,50.4,1.4,2
2,9.764225485202621,2,19856,2,30,56.5,1.4,4
0,8.961879012677683,1,55000,2,125,53.3,1.4,6
4,9.825526011066415,2,73872,0,150,70.6,2.0,3
2,9.441452092939569,1,13466,2,20,62.8,1.0,3
9,9.680344001221918,1,36943,2,150,51.4,1.4,3
0,8.881836305004146,1,54766,2,125,53.3,1.4,7
3,9.104979856318357,0,59438,0,125,58.9,2.0,7
2,9.740968623038354,1,19836,0,145,65.7,2.0,3
10,9.87302834505142,2,41185,0,200,47.1,2.0,4
10,9.883284845218608,2,30000,0,200,47.1,2.0,5
23,10.00784756786037,0,40000,0,260,41.5,3.0,6
0,9.314700387300425,1,14502,2,0,67.3,1.0,4
5,9.70503661381229,2,42118,0,145,67.3,2.0,3
